signatures,payload,sig_len,mode,rows,dpx,alpha,block_threads,grid_blocks,exit,plant,seed,target,gpu,trial,kernel_s,endtoend_s,energy_j,mean_power_w,power_samples,found,report_sig,report_score,report_pos,mismatches
50000000,512,16,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,5.773432,5.773526,,,0,0,,,,0
50000000,512,16,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,5.773434,5.773523,,,0,0,,,,0
50000000,512,16,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,5.773426,5.773477,,,0,0,,,,0
50000000,512,16,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4.778890,4.778941,,,0,0,,,,0
50000000,512,16,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,4.778887,4.778966,,,0,0,,,,0
50000000,512,16,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,4.256288,4.256378,,,0,0,,,,0
50000000,512,16,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,4.778881,4.778968,,,0,0,,,,0
50000000,512,16,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,4.778878,4.778962,,,0,0,,,,0
10000,1024,32,literal,registers,on,0.8,32,157,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,0.027404,0.027428,,,0,0,,,,0
10000,1024,32,literal,registers,on,0.8,32,157,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,0.026884,0.026911,,,0,0,,,,0
10000,1024,32,literal,registers,on,0.8,32,157,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,0.026877,0.026902,,,0,0,,,,0
10000,1024,32,literal,registers,on,0.8,32,157,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,0.026876,0.026901,,,0,0,,,,0
10000,1024,32,literal,registers,on,0.8,32,157,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,0.026878,0.026902,,,0,0,,,,0
10000,1024,32,literal,registers,off,0.8,32,157,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,0.017632,0.017655,,,0,0,,,,0
10000,1024,32,literal,registers,off,0.8,32,157,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,0.017653,0.017679,,,0,0,,,,0
10000,1024,32,literal,registers,off,0.8,32,157,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,0.017710,0.017734,,,0,0,,,,0
10000,1024,32,literal,registers,off,0.8,32,157,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,0.017710,0.017733,,,0,0,,,,0
