signatures,payload,sig_len,mode,rows,dpx,alpha,block_threads,grid_blocks,exit,plant,seed,target,gpu,trial,kernel_s,endtoend_s,energy_j,mean_power_w,power_samples,found,report_sig,report_score,report_pos,mismatches
10000,1024,32,literal,registers,off,0.8,32,157,first,-1,1,gpu,NVIDIA H200 NVL,2,0.002592,0.002606,,,0,0,,,,0
10000,1024,32,literal,registers,off,0.8,32,157,first,-1,1,gpu,NVIDIA H200 NVL,3,0.002590,0.002605,,,0,0,,,,0
10000,1024,32,literal,registers,off,0.8,32,157,first,-1,1,gpu,NVIDIA H200 NVL,4,0.002590,0.002604,,,0,0,,,,0
10000,1024,32,literal,registers,off,0.8,32,157,first,-1,1,gpu,NVIDIA H200 NVL,5,0.002591,0.002605,,,0,0,,,,0
100000,1024,32,literal,registers,on,0.8,32,1563,first,-1,1,gpu,NVIDIA H200 NVL,1,0.002199,0.002214,,,0,0,,,,0
100000,1024,32,literal,registers,on,0.8,32,1563,first,-1,1,gpu,NVIDIA H200 NVL,2,0.002198,0.002212,,,0,0,,,,0
100000,1024,32,literal,registers,on,0.8,32,1563,first,-1,1,gpu,NVIDIA H200 NVL,3,0.002197,0.002212,,,0,0,,,,0
100000,1024,32,literal,registers,on,0.8,32,1563,first,-1,1,gpu,NVIDIA H200 NVL,4,0.002198,0.002212,,,0,0,,,,0
100000,1024,32,literal,registers,on,0.8,32,1563,first,-1,1,gpu,NVIDIA H200 NVL,5,0.002197,0.002211,,,0,0,,,,0
100000,1024,32,literal,registers,off,0.8,32,1563,first,-1,1,gpu,NVIDIA H200 NVL,1,0.005706,0.005721,,,0,0,,,,0
100000,1024,32,literal,registers,off,0.8,32,1563,first,-1,1,gpu,NVIDIA H200 NVL,2,0.005705,0.005720,,,0,0,,,,0
100000,1024,32,literal,registers,off,0.8,32,1563,first,-1,1,gpu,NVIDIA H200 NVL,3,0.005704,0.005718,,,0,0,,,,0
100000,1024,32,literal,registers,off,0.8,32,1563,first,-1,1,gpu,NVIDIA H200 NVL,4,0.005705,0.005720,,,0,0,,,,0
100000,1024,32,literal,registers,off,0.8,32,1563,first,-1,1,gpu,NVIDIA H200 NVL,5,0.005705,0.005719,,,0,0,,,,0
1000000,1024,32,literal,registers,on,0.8,32,15625,first,-1,1,gpu,NVIDIA H200 NVL,1,0.021831,0.021847,,,0,0,,,,0
1000000,1024,32,literal,registers,on,0.8,32,15625,first,-1,1,gpu,NVIDIA H200 NVL,2,0.021839,0.021854,,,0,0,,,,0
1000000,1024,32,literal,registers,on,0.8,32,15625,first,-1,1,gpu,NVIDIA H200 NVL,3,0.021837,0.021852,,,0,0,,,,0
1000000,1024,32,literal,registers,on,0.8,32,15625,first,-1,1,gpu,NVIDIA H200 NVL,4,0.021840,0.021854,,,0,0,,,,0
1000000,1024,32,literal,registers,on,0.8,32,15625,first,-1,1,gpu,NVIDIA H200 NVL,5,0.021839,0.021853,,,0,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA H200 NVL,1,0.048611,0.048627,,,0,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA H200 NVL,2,0.048611,0.048627,,,0,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA H200 NVL,3,0.048608,0.048624,,,0,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA H200 NVL,4,0.048604,0.048619,,,0,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA H200 NVL,5,0.048608,0.048623,,,0,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA H200 NVL,1,0.213717,0.213736,,,0,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA H200 NVL,2,0.213724,0.213743,,,0,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA H200 NVL,3,0.213782,0.213799,,,0,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA H200 NVL,4,0.213772,0.213812,,,0,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA H200 NVL,5,0.213783,0.213807,,,0,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA H200 NVL,1,0.475819,0.475842,,,0,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA H200 NVL,2,0.475804,0.475845,,,0,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA H200 NVL,3,0.475813,0.475839,,,0,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA H200 NVL,4,0.475778,0.475802,,,0,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA H200 NVL,5,0.475429,0.475453,,,0,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA H200 NVL,1,0.426773,0.426794,,,0,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA H200 NVL,2,0.426787,0.426813,,,0,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA H200 NVL,3,0.426786,0.426808,,,0,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA H200 NVL,4,0.426806,0.426826,,,0,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA H200 NVL,5,0.426790,0.426809,,,0,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA H200 NVL,1,0.950763,0.950795,,,0,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA H200 NVL,2,0.951234,0.951263,,,0,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA H200 NVL,3,0.951071,0.951117,,,0,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA H200 NVL,4,0.951038,0.951072,,,0,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA H200 NVL,5,0.950698,0.950724,,,0,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA H200 NVL,1,0.639613,0.639637,,,0,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA H200 NVL,2,0.639634,0.639679,,,0,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA H200 NVL,3,0.639636,0.639664,,,0,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA H200 NVL,4,0.639632,0.639654,,,0,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA H200 NVL,5,0.639623,0.639644,,,0,0,,,,0
30000000,1024,32,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA H200 NVL,1,1.425772,1.425828,,,0,0,,,,0
30000000,1024,32,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA H200 NVL,2,1.425768,1.425811,,,0,0,,,,0
30000000,1024,32,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA H200 NVL,3,1.425763,1.425791,,,0,0,,,,0
30000000,1024,32,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA H200 NVL,4,1.425768,1.425802,,,0,0,,,,0
30000000,1024,32,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA H200 NVL,5,1.425758,1.425790,,,0,0,,,,0
40000000,1024,32,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,1,0.852517,0.852564,,,0,0,,,,0
40000000,1024,32,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,2,0.852504,0.852536,,,0,0,,,,0
40000000,1024,32,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,3,0.852555,0.852579,,,0,0,,,,0
40000000,1024,32,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,4,0.852566,0.852589,,,0,0,,,,0
40000000,1024,32,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,5,0.852495,0.852519,,,0,0,,,,0
40000000,1024,32,literal,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,1,1.900326,1.900381,,,0,0,,,,0
40000000,1024,32,literal,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,2,1.899808,1.899853,,,0,0,,,,0
40000000,1024,32,literal,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,3,1.899967,1.900002,,,0,0,,,,0
40000000,1024,32,literal,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,4,1.899786,1.899826,,,0,0,,,,0
40000000,1024,32,literal,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA H200 NVL,5,1.899914,1.899951,,,0,0,,,,0
50000000,1024,32,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,1,1.065553,1.065584,,,0,0,,,,0
50000000,1024,32,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,2,1.065645,1.065668,,,0,0,,,,0
50000000,1024,32,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,3,1.065709,1.065728,,,0,0,,,,0
50000000,1024,32,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,4,1.065546,1.065587,,,0,0,,,,0
50000000,1024,32,literal,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,5,1.065609,1.065637,,,0,0,,,,0
50000000,1024,32,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,1,2.374216,2.374280,,,0,0,,,,0
50000000,1024,32,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,2,2.374303,2.374350,,,0,0,,,,0
50000000,1024,32,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,3,2.374297,2.374340,,,0,0,,,,0
50000000,1024,32,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,4,2.374447,2.374489,,,0,0,,,,0
50000000,1024,32,literal,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA H200 NVL,5,2.373999,2.374039,,,0,0,,,,0
10000,512,16,literal,registers,on,0.8,64,79,first,-1,1,gpu,NVIDIA H200 NVL,1,0.000419,0.000434,,,0,0,,,,0
10000,512,16,literal,registers,on,0.8,64,79,first,-1,1,gpu,NVIDIA H200 NVL,2,0.000419,0.000433,,,0,0,,,,0
10000,512,16,literal,registers,on,0.8,64,79,first,-1,1,gpu,NVIDIA H200 NVL,3,0.000418,0.000433,,,0,0,,,,0
10000,512,16,literal,registers,on,0.8,64,79,first,-1,1,gpu,NVIDIA H200 NVL,4,0.000419,0.000433,,,0,0,,,,0
10000,512,16,literal,registers,on,0.8,64,79,first,-1,1,gpu,NVIDIA H200 NVL,5,0.000418,0.000432,,,0,0,,,,0
10000,512,16,literal,registers,off,0.8,64,79,first,-1,1,gpu,NVIDIA H200 NVL,1,0.000636,0.000651,,,0,0,,,,0
10000,512,16,literal,registers,off,0.8,64,79,first,-1,1,gpu,NVIDIA H200 NVL,2,0.000636,0.000650,,,0,0,,,,0
10000,512,16,literal,registers,off,0.8,64,79,first,-1,1,gpu,NVIDIA H200 NVL,3,0.000635,0.000649,,,0,0,,,,0
10000,512,16,literal,registers,off,0.8,64,79,first,-1,1,gpu,NVIDIA H200 NVL,4,0.000636,0.000650,,,0,0,,,,0
10000,512,16,literal,registers,off,0.8,64,79,first,-1,1,gpu,NVIDIA H200 NVL,5,0.000635,0.000649,,,0,0,,,,0
100000,512,16,literal,registers,on,0.8,64,782,first,-1,1,gpu,NVIDIA H200 NVL,1,0.000584,0.000599,,,0,0,,,,0
100000,512,16,literal,registers,on,0.8,64,782,first,-1,1,gpu,NVIDIA H200 NVL,2,0.000585,0.000599,,,0,0,,,,0
100000,512,16,literal,registers,on,0.8,64,782,first,-1,1,gpu,NVIDIA H200 NVL,3,0.000583,0.000597,,,0,0,,,,0
100000,512,16,literal,registers,on,0.8,64,782,first,-1,1,gpu,NVIDIA H200 NVL,4,0.000584,0.000598,,,0,0,,,,0
100000,512,16,literal,registers,on,0.8,64,782,first,-1,1,gpu,NVIDIA H200 NVL,5,0.000583,0.000596,,,0,0,,,,0
100000,512,16,literal,registers,off,0.8,64,782,first,-1,1,gpu,NVIDIA H200 NVL,1,0.001102,0.001117,,,0,0,,,,0
100000,512,16,literal,registers,off,0.8,64,782,first,-1,1,gpu,NVIDIA H200 NVL,2,0.001102,0.001118,,,0,0,,,,0
100000,512,16,literal,registers,off,0.8,64,782,first,-1,1,gpu,NVIDIA H200 NVL,3,0.001101,0.001115,,,0,0,,,,0
100000,512,16,literal,registers,off,0.8,64,782,first,-1,1,gpu,NVIDIA H200 NVL,4,0.001101,0.001115,,,0,0,,,,0
100000,512,16,literal,registers,off,0.8,64,782,first,-1,1,gpu,NVIDIA H200 NVL,5,0.001101,0.001114,,,0,0,,,,0
1000000,512,16,literal,registers,on,0.8,64,7813,first,-1,1,gpu,NVIDIA H200 NVL,1,0.004943,0.004958,,,0,0,,,,0
1000000,512,16,literal,registers,on,0.8,64,7813,first,-1,1,gpu,NVIDIA H200 NVL,2,0.004944,0.004958,,,0,0,,,,0
1000000,512,16,literal,registers,on,0.8,64,7813,first,-1,1,gpu,NVIDIA H200 NVL,3,0.004942,0.004957,,,0,0,,,,0
1000000,512,16,literal,registers,on,0.8,64,7813,first,-1,1,gpu,NVIDIA H200 NVL,4,0.004942,0.004957,,,0,0,,,,0
1000000,512,16,literal,registers,on,0.8,64,7813,first,-1,1,gpu,NVIDIA H200 NVL,5,0.004942,0.004955,,,0,0,,,,0
1000000,512,16,literal,registers,off,0.8,64,7813,first,-1,1,gpu,NVIDIA H200 NVL,1,0.010178,0.010193,,,0,0,,,,0
1000000,512,16,literal,registers,off,0.8,64,7813,first,-1,1,gpu,NVIDIA H200 NVL,2,0.010175,0.010190,,,0,0,,,,0
1000000,512,16,literal,registers,off,0.8,64,7813,first,-1,1,gpu,NVIDIA H200 NVL,3,0.010175,0.010189,,,0,0,,,,0
1000000,512,16,literal,registers,off,0.8,64,7813,first,-1,1,gpu,NVIDIA H200 NVL,4,0.010175,0.010190,,,0,0,,,,0
1000000,512,16,literal,registers,off,0.8,64,7813,first,-1,1,gpu,NVIDIA H200 NVL,5,0.010175,0.010189,,,0,0,,,,0
