signatures,payload,sig_len,mode,rows,dpx,alpha,block_threads,grid_blocks,exit,plant,seed,target,gpu,repeat,trial,kernel_s,endtoend_s,energy_j,mean_power_w,power_samples,energy_counter_j,found,report_sig,report_score,report_pos,mismatches
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,9,2,0.251409,0.251414,17.141,68.198,2149,17.584,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,9,3,0.251399,0.251407,17.180,68.353,2149,16.813,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,9,4,0.251401,0.251410,17.180,68.385,2148,17.584,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,9,5,0.251408,0.251417,17.185,68.373,2149,16.819,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,2.613120,2.613166,188.869,72.292,2476,189.736,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,2.613124,2.613193,189.006,72.343,2476,189.846,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,2.613200,2.613251,189.136,72.389,2482,189.856,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4,2.613122,2.613156,189.006,72.340,2482,189.870,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5,2.613142,2.613211,188.971,72.355,2481,189.868,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,2.370629,2.370676,166.690,70.350,2251,162.966,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,1.986153,1.986188,182.504,91.969,1885,186.932,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,2.438631,2.438700,167.335,68.636,2316,166.227,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4,2.438668,2.438718,166.698,68.374,2316,172.918,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5,2.438668,2.438734,167.177,68.571,2316,166.265,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,4.814675,4.814757,392.612,81.559,4572,387.814,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,5.113827,5.113917,387.733,75.836,4856,388.218,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,5.223536,5.223591,378.109,72.400,4960,380.009,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4,5.223530,5.223617,378.055,72.390,4960,372.511,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5,5.223542,5.223606,377.302,72.245,4960,379.721,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,4.874575,4.874658,334.440,68.615,4629,332.373,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,4.874581,4.874642,334.162,68.574,4628,332.131,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,4.874565,4.874643,333.582,68.456,4625,338.970,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4,4.874560,4.874655,333.802,68.486,4629,332.017,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5,4.335621,4.335681,350.607,80.878,4117,351.419,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,7.312093,7.312185,589.269,80.600,6943,593.844,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,7.832965,7.833065,566.540,72.337,7438,562.507,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,7.832942,7.833009,566.723,72.355,7431,570.032,0,,,,0
